#project_accession: PXD004452
#project_title: HeLa proteome of 12,250 protein-coding genes
#project_description: We developed an optimized multi-shot proteomics workflow based on high-resolution offline high pH reversed-phase peptide separation of high peptide loads collecting many fractions that were in turn analyzed by short online chromatographic separations and fast peptide sequencing using orbitrap tandem mass spectrometry.
#quantms_version: 1.1
#factor_value: organism part
#INFO=<ID=protein, Number=inf, Type=String, Description="Protein Accession">
#INFO=<ID=sample_accession, Number=1, Type=String, Description="Sample Accession in the SDRF">
#INFO=<ID=condition, Number=1, Type=String, Description="Value of the factor value">
#INFO=<ID=ibaq, Number=1, Type=Float, Description="Intensity based absolute quantification">
#INFO=<ID=ribaq, Number=1, Type=Float, Description="relative iBAQ">
protein	sample_accession	condition	ibaq	ribaq
Q9P107	PXD004452-Sample-2	liver	6049327.707317073	4.315327852122631
Q9BU61	PXD004452-Sample-2	liver	6045145.916666667	4.315027528399122
P38435	PXD004452-Sample-2	liver	6037956.446428572	4.314510716155569
Q9UBF6	PXD004452-Sample-2	liver	6037581.7	4.314483760784451
Q9NS00	PXD004452-Sample-2	liver	6031355.3015625	4.314035653262953
Q9Y5B9	PXD004452-Sample-2	liver	6030980.177272728	4.31400864117903
Q7Z4S6	PXD004452-Sample-2	liver	6019931.799516909	4.313212311266913
P35908	PXD004452-Sample-2	liver	6018419.7991453	4.3131032176894255
O60476	PXD004452-Sample-2	liver	6017652.598214285	4.313047852264509
P62072	PXD004452-Sample-2	liver	6014059.285714285	4.312788445149053
Q15291	PXD004452-Sample-2	liver	6007699.666666666	4.312328953700593
Q9BW91	PXD004452-Sample-2	liver	6002467.94117647	4.311950589346468
A6NMZ7	PXD004452-Sample-2	liver	6002311.947447447	4.311939302639614
Q96ED9	PXD004452-Sample-2	liver	6000870.733333333	4.311835011743331
Q9BQD3	PXD004452-Sample-2	liver	5985372.416666667	4.310711918030994
Q9NSI6	PXD004452-Sample-2	liver	5983602.135057471	4.310583448622596
Q96F85	PXD004452-Sample-2	liver	5978453.75	4.310209613994047
P41223	PXD004452-Sample-2	liver	5976038.4375	4.310034122323026
Q9BTY2	PXD004452-Sample-2	liver	5973951.8	4.309882454389718
Q8N983	PXD004452-Sample-2	liver	5969070.909090909	4.30952747824034
Q5MNZ9	PXD004452-Sample-2	liver	5968281.010416667	4.309470003410361
Q8TDX5	PXD004452-Sample-2	liver	5950624.698717948	4.308183300664704
Q96EM0	PXD004452-Sample-2	liver	5949153.107843138	4.308075886255763
Q86WV6	PXD004452-Sample-2	liver	5947969.0	4.307989436524594
Q00577	PXD004452-Sample-2	liver	5943751.111111111	4.307681355619658
Q9BZV1	PXD004452-Sample-2	liver	5937784.291666667	4.30724515661183
Q86T13	PXD004452-Sample-2	liver	5934232.033333334	4.306985263734956
Q9Y4X5	PXD004452-Sample-2	liver	5924872.461538462	4.306299746337041
Q6ZVM7	PXD004452-Sample-2	liver	5923392.976190476	4.306191286186582
Q9HCS2	PXD004452-Sample-2	liver	5922307.372222221	4.306111684001756
Q13428	PXD004452-Sample-2	liver	5921306.540441177	4.306038284830851
Q06787	PXD004452-Sample-2	liver	5907601.661764706	4.30503194413638
Q53GL7	PXD004452-Sample-2	liver	5907033.342592592	4.3049901624172655
Q9BQ52	PXD004452-Sample-2	liver	5904196.011904762	4.304781507238744
Q9Y2K2	PXD004452-Sample-2	liver	5903710.085034013	4.30474576248316
P23142	PXD004452-Sample-2	liver	5900887.360215055	4.30453806478879
P08034	PXD004452-Sample-2	liver	5880172.702380952	4.303010821770742
Q13613	PXD004452-Sample-2	liver	5874931.442708333	4.302623543142363
P19474	PXD004452-Sample-2	liver	5872651.80128205	4.302454991758811
Q9Y3B9	PXD004452-Sample-2	liver	5858319.84375	4.301393819103012
Q8NBJ4	PXD004452-Sample-2	liver	5856019.673333334	4.301223267219865
P49247	PXD004452-Sample-2	liver	5851580.328947368	4.300893911440351
P17676	PXD004452-Sample-2	liver	5849893.984848485	4.300768735770659
Q92604	PXD004452-Sample-2	liver	5848469.736842105	4.300662987126181
Q9BYB4	PXD004452-Sample-2	liver	5847358.676470588	4.3005804743921
Q09028	PXD004452-Sample-2	liver	5846706.782051282	4.300532054251066
Q01970	PXD004452-Sample-2	liver	5845110.636363637	4.3004134760619
Q9BZQ8	PXD004452-Sample-2	liver	5843382.459459459	4.3002850527155285
Q8N3R9	PXD004452-Sample-2	liver	5838261.2125	4.299904262220645
Q9H1I8	PXD004452-Sample-2	liver	5834810.177083333	4.299647471932647
O00478	PXD004452-Sample-2	liver	5834559.204545454	4.299628791233672
Q9NX70	PXD004452-Sample-2	liver	5817439.0	4.298352578247184
P01100	PXD004452-Sample-2	liver	5816312.592592593	4.298268479404425
Q8TEQ6	PXD004452-Sample-2	liver	5812151.904605263	4.2979576965127775
Q9NZR1	PXD004452-Sample-2	liver	5804082.280701754	4.297354300672064
Q5VIR6	PXD004452-Sample-2	liver	5788163.428571428	4.296161525060235
Q9UM13	PXD004452-Sample-2	liver	5786161.75	4.296011310174551
P48723	PXD004452-Sample-2	liver	5781572.065217392	4.295666683489464
Q9Y6X4	PXD004452-Sample-2	liver	5778837.197916667	4.2954611997954935
Q96AX1	PXD004452-Sample-2	liver	5774370.421296296	4.295125380238065
O15085	PXD004452-Sample-2	liver	5772225.192028985	4.29496400605036
Q9BUP0	PXD004452-Sample-2	liver	5771899.961538462	4.29493953545505
Q17RC7	PXD004452-Sample-2	liver	5768088.181818182	4.2946526313545625
Q96RR4	PXD004452-Sample-2	liver	5763107.375	4.294277451341279
Q86YP4	PXD004452-Sample-2	liver	5759261.628571428	4.293987548021184
Q9Y625	PXD004452-Sample-2	liver	5749483.953333332	4.293249606358784
Q13740	PXD004452-Sample-2	liver	5748352.320987654	4.293164118676905
Q92541	PXD004452-Sample-2	liver	5744799.236111111	4.292895596122911
Q9P265	PXD004452-Sample-2	liver	5742100.19063927	4.292691506136075
P19387	PXD004452-Sample-2	liver	5734881.964285715	4.2921452238041
Q12800	PXD004452-Sample-2	liver	5732447.5394736845	4.29196082912389
Q96A35	PXD004452-Sample-2	liver	5732200.372222223	4.29194210314569
Q6PJT7	PXD004452-Sample-2	liver	5729871.116228071	4.291765593508641
O43826	PXD004452-Sample-2	liver	5723538.472222223	4.291285346538233
Q5JU69	PXD004452-Sample-2	liver	5723460.969047619	4.291279465660675
Q8N3U4	PXD004452-Sample-2	liver	5714561.611111111	4.290603659541721
Q9BZJ0	PXD004452-Sample-2	liver	5712305.29	4.290432150093125
Q9UGI8	PXD004452-Sample-2	liver	5709392.569444444	4.2902106456359785
Q12849	PXD004452-Sample-2	liver	5704219.070987654	4.289816936430412
O00519	PXD004452-Sample-2	liver	5703257.434782608	4.289743715451482
P28290	PXD004452-Sample-2	liver	5700338.65625	4.289521397960022
Q9UHR4	PXD004452-Sample-2	liver	5700086.84770115	4.2895022128755285
Q8WWI5	PXD004452-Sample-2	liver	5693927.844444444	4.289032699457966
O43933	PXD004452-Sample-2	liver	5689762.1327160485	4.28871485072856
Q96MU7	PXD004452-Sample-2	liver	5686232.927083333	4.288445386022764
P17252	PXD004452-Sample-2	liver	5685979.239583333	4.288426009831082
Q9HA65	PXD004452-Sample-2	liver	5684842.295454546	4.288339161477779
Q96RT1	PXD004452-Sample-2	liver	5684628.958333333	4.288322863246759
Q9NSU2	PXD004452-Sample-2	liver	5682905.892857143	4.2881912044757415
Q8N1S5	PXD004452-Sample-2	liver	5677604.5	4.287785876589624
Q96CP2	PXD004452-Sample-2	liver	5676619.625	4.287710534448368
Q32P28	PXD004452-Sample-2	liver	5674101.033333333	4.2875178047506015
P51124	PXD004452-Sample-2	liver	5674058.2	4.2875145262840375
Q7L2E3	PXD004452-Sample-2	liver	5669526.25	4.287167510578261
Q8ND30	PXD004452-Sample-2	liver	5659039.751811594	4.286363484791101
Q10472	PXD004452-Sample-2	liver	5658450.267857143	4.286318243376551
Q9UJX3	PXD004452-Sample-2	liver	5656828.678160919	4.286193766116174
Q96BN8	PXD004452-Sample-2	liver	5646138.409090909	4.285372260361858
Q9H9G7	PXD004452-Sample-2	liver	5632596.204545454	4.284329358345875
Q9UH65	PXD004452-Sample-2	liver	5632482.916666667	4.284320623333881
Q8NCA5	PXD004452-Sample-2	liver	5630039.125	4.284132153069674
P35568	PXD004452-Sample-2	liver	5618647.932692308	4.283252559988767
Q9H501	PXD004452-Sample-2	liver	5616631.359649124	4.2830966606058265
O14925	PXD004452-Sample-2	liver	5614494.888888889	4.282931430965882
O95926	PXD004452-Sample-2	liver	5612362.777777778	4.28276647579695
Q6EMK4	PXD004452-Sample-2	liver	5602431.805	4.281997318988445
Q8ND56	PXD004452-Sample-2	liver	5595947.285087719	4.281494354852688
Q9BYM8	PXD004452-Sample-2	liver	5595171.742424242	4.281434161783713
Q2VPK5	PXD004452-Sample-2	liver	5592817.863333333	4.281251416402039
P98170	PXD004452-Sample-2	liver	5589494.20967742	4.28099325074263
O95278	PXD004452-Sample-2	liver	5589189.666666667	4.280969587608299
Q8IUR7	PXD004452-Sample-2	liver	5588211.825	4.280893600136361
Q5T013	PXD004452-Sample-2	liver	5587639.604166667	4.280849127041467
Q9UPY3	PXD004452-Sample-2	liver	5587514.528317152	4.280839405519845
Q99487	PXD004452-Sample-2	liver	5587351.25	4.280826714383582
Q8N5V2	PXD004452-Sample-2	liver	5584838.078947368	4.280631326298666
Q9H6H4	PXD004452-Sample-2	liver	5582401.846153846	4.280441835881564
Q9BWW4	PXD004452-Sample-2	liver	5581994.0	4.280410105488518
Q9Y666	PXD004452-Sample-2	liver	5577205.947674419	4.280037421991239
Q569K4	PXD004452-Sample-2	liver	5576124.078947368	4.27995316919523
Q9H9E3	PXD004452-Sample-2	liver	5572633.738095238	4.2796812400984745
P85037	PXD004452-Sample-2	liver	5572452.225806451	4.279667093992167
Q86X40	PXD004452-Sample-2	liver	5571431.7	4.279587551037382
P07948	PXD004452-Sample-2	liver	5569758.598214285	4.279457112752206
Q92930	PXD004452-Sample-2	liver	5559736.069444445	4.278674915492388
Q9NTJ4	PXD004452-Sample-2	liver	5557942.833333334	4.278534815645762
P16118	PXD004452-Sample-2	liver	5556336.4453125	4.278409275259271
P51948	PXD004452-Sample-2	liver	5555238.483333333	4.278323447852535
Q9H814	PXD004452-Sample-2	liver	5555068.055555556	4.278310124035915
P80108	PXD004452-Sample-2	liver	5554962.081081081	4.278301838886564
Q5TEU4	PXD004452-Sample-2	liver	5554835.735294118	4.2782919608889625
Q9HAF1	PXD004452-Sample-2	liver	5547790.625	4.277740802480762
Q15437	PXD004452-Sample-2	liver	5537860.1	4.2769627203509
Q9HBM6	PXD004452-Sample-2	liver	5533200.714285715	4.276597164482643
O60825	PXD004452-Sample-2	liver	5531784.757142857	4.276486013432567
Q8N2M8	PXD004452-Sample-2	liver	5531243.131578947	4.276443488909224
P24386	PXD004452-Sample-2	liver	5524220.4921875	4.27589174471285
Q9H300	PXD004452-Sample-2	liver	5522680.833333333	4.27577068536254
Q96AN5	PXD004452-Sample-2	liver	5512951.413043479	4.275004905107371
Q6NYC8	PXD004452-Sample-2	liver	5506199.901785715	4.274472714493611
P22692	PXD004452-Sample-2	liver	5503948.75	4.274295121466849
Q9H773	PXD004452-Sample-2	liver	5502814.318181818	4.274205598783855
Q9NRY5	PXD004452-Sample-2	liver	5502301.524193549	4.2741651260432105
Q02410	PXD004452-Sample-2	liver	5500467.978494624	4.274020380888541
Q96MW5	PXD004452-Sample-2	liver	5497558.091666667	4.273790567317675
Q9GZT9	PXD004452-Sample-2	liver	5493576.706521739	4.2734759330772345
A0A0C4DH35	PXD004452-Sample-2	liver	5485414.285714285	4.272830173376497
P08183	PXD004452-Sample-2	liver	5481952.170572917	4.272555982200785
O00187	PXD004452-Sample-2	liver	5481626.25	4.272530161159339
B1AK53	PXD004452-Sample-2	liver	5478382.947530864	4.272273126994273
Q7L099	PXD004452-Sample-2	liver	5477319.163461538	4.272188788163586
Q7Z2Z2	PXD004452-Sample-2	liver	5470915.736111111	4.271680765910468
P78318	PXD004452-Sample-2	liver	5470020.030701755	4.271609656834269
Q8NB14	PXD004452-Sample-2	liver	5468810.465116279	4.271513612259557
O15042	PXD004452-Sample-2	liver	5461714.162393163	4.270949707844613
Q92934	PXD004452-Sample-2	liver	5460257.462962964	4.270833861264933
Q96MF6	PXD004452-Sample-2	liver	5450823.611111111	4.270082868618931
Q14690	PXD004452-Sample-2	liver	5445531.822344323	4.2696610404479385
Q9HC98	PXD004452-Sample-2	liver	5432977.205882353	4.268658623102259
Q96E52	PXD004452-Sample-2	liver	5429254.080555555	4.268360906582412
Q92466	PXD004452-Sample-2	liver	5428787.912698412	4.268323615489185
Q9BZQ6	PXD004452-Sample-2	liver	5428591.843253968	4.26830792995921
Q2M3G4	PXD004452-Sample-2	liver	5423941.220430108	4.267935714561828
Q8NCN5	PXD004452-Sample-2	liver	5422486.344202898	4.267819207127956
Q9GZV5	PXD004452-Sample-2	liver	5413776.173076923	4.26712103650592
Q12864	PXD004452-Sample-2	liver	5412003.846153846	4.266978836718314
Q7Z478	PXD004452-Sample-2	liver	5401426.232638889	4.266129189453203
Q9NRN9	PXD004452-Sample-2	liver	5395663.15	4.265665569094454
Q8IY95	PXD004452-Sample-2	liver	5392667.083333333	4.2654243500687
Q9NTI5	PXD004452-Sample-2	liver	5387843.53	4.265035714908314
Q9GZT8	PXD004452-Sample-2	liver	5386978.013157895	4.2649659431375575
Q13555	PXD004452-Sample-2	liver	5383168.152777777	4.264658686135947
P49184	PXD004452-Sample-2	liver	5379294.147619047	4.26434603293652
Q9BY42	PXD004452-Sample-2	liver	5375885.614583334	4.264070759594543
Q9H7P6	PXD004452-Sample-2	liver	5370253.44117647	4.263615522221753
Q9NVX7	PXD004452-Sample-2	liver	5365501.851851852	4.263231089249433
Q8N392	PXD004452-Sample-2	liver	5354796.635658915	4.262363722007565
P49715	PXD004452-Sample-2	liver	5351538.571428572	4.2620994001209
Q9NY15	PXD004452-Sample-2	liver	5346767.252878787	4.26171201963487
Q7Z2W9	PXD004452-Sample-2	liver	5346506.875	4.261690869765403
Q14562	PXD004452-Sample-2	liver	5346362.2734375	4.261679123683074
Q9NR33	PXD004452-Sample-2	liver	5332580.416666667	4.26055815359406
Q9NXD2	PXD004452-Sample-2	liver	5332139.412878788	4.260522236005086
Q9BVG9	PXD004452-Sample-2	liver	5322639.166666667	4.25974776555143
Q9Y2V7	PXD004452-Sample-2	liver	5316639.916666667	4.259257987733537
P11137	PXD004452-Sample-2	liver	5315260.724910394	4.259145312607464
Q4G0X4	PXD004452-Sample-2	liver	5309453.569444445	4.2586705674509
Q9NP61	PXD004452-Sample-2	liver	5295175.589506173	4.257501106161141
Q9BSK0	PXD004452-Sample-2	liver	5290200.277777778	4.257092854132002
Q8TBP6	PXD004452-Sample-2	liver	5285967.107142857	4.256745196482692
P41227	PXD004452-Sample-2	liver	5276642.0	4.255978370107432
Q9NR46	PXD004452-Sample-2	liver	5272002.166666667	4.255596320222777
Q96QZ7	PXD004452-Sample-2	liver	5270885.863636363	4.255504352206687
Q8N8R7	PXD004452-Sample-2	liver	5268806.458333333	4.255332985864506
P35226	PXD004452-Sample-2	liver	5268516.923076923	4.255309119544824
Q9BSD7	PXD004452-Sample-2	liver	5267977.28030303	4.255264633423619
Q16186	PXD004452-Sample-2	liver	5266408.53030303	4.25513528568835
P08842	PXD004452-Sample-2	liver	5266274.638888889	4.25512424418992
Q32P44	PXD004452-Sample-2	liver	5263405.139534884	4.25488754035992
Q9BQF6	PXD004452-Sample-2	liver	5263259.444444444	4.25487551858924
Q8IWP9	PXD004452-Sample-2	liver	5262114.53125	4.254781036533645
A6NEL2	PXD004452-Sample-2	liver	5257904.236111111	4.254433412050444
O43402	PXD004452-Sample-2	liver	5257045.386363637	4.254362466640274
Q5VTR2	PXD004452-Sample-2	liver	5256654.144230769	4.254330144183469
Q68CQ7	PXD004452-Sample-2	liver	5253518.466666667	4.254071003338892
Q9Y2J0	PXD004452-Sample-2	liver	5252374.285714285	4.253976406623012
Q5U651	PXD004452-Sample-2	liver	5250814.879385966	4.253847447397815
Q12769	PXD004452-Sample-2	liver	5250312.649122807	4.253805905985903
P53384	PXD004452-Sample-2	liver	5249537.125	4.253741751573226
P06280	PXD004452-Sample-2	liver	5248343.3	4.253642975136249
Q96E29	PXD004452-Sample-2	liver	5232257.257936508	4.252309829244274
Q8TCD1	PXD004452-Sample-2	liver	5228802.766666668	4.252023000462624
Q9P1Y5	PXD004452-Sample-2	liver	5226404.944444444	4.251823796198734
O43739	PXD004452-Sample-2	liver	5219065.515873015	4.251213488818983
Q5T447	PXD004452-Sample-2	liver	5218904.402173913	4.251200081845973
Q10570	PXD004452-Sample-2	liver	5210880.149253732	4.250531824618792
Q9NXU5	PXD004452-Sample-2	liver	5208427.575	4.250327369675582
Q9H9Q4	PXD004452-Sample-2	liver	5206510.625	4.250167499151053
P56545	PXD004452-Sample-2	liver	5200921.819444444	4.249701065636452
Q6PK04	PXD004452-Sample-2	liver	5189257.602564102	4.24872597041448
Q6PI78	PXD004452-Sample-2	liver	5185978.909090909	4.248451486352539
Q9ULU8	PXD004452-Sample-2	liver	5185788.671875	4.248435554839904
Q8N2H3	PXD004452-Sample-2	liver	5175029.91025641	4.247533604391596
Q9H0R6	PXD004452-Sample-2	liver	5174339.650641025	4.247475673144534
Q9GZR7	PXD004452-Sample-2	liver	5173102.333333334	4.247371809777628
P14384	PXD004452-Sample-2	liver	5172083.431818182	4.247286262100262
O94925	PXD004452-Sample-2	liver	5170388.926470588	4.247143952930248
Q14684	PXD004452-Sample-2	liver	5163238.807291667	4.246542952414278
P84243	PXD004452-Sample-2	liver	5161902.3125	4.2464305215410105
Q659C4	PXD004452-Sample-2	liver	5160725.930232558	4.246331535833581
P49641	PXD004452-Sample-2	liver	5156966.644230769	4.24601506250838
Q9H3Z4	PXD004452-Sample-2	liver	5154515.785714285	4.245808614142317
A6NED2	PXD004452-Sample-2	liver	5153506.302631579	4.245723551667665
Q9NPJ6	PXD004452-Sample-2	liver	5148011.666666667	4.245260262604241
Q05209	PXD004452-Sample-2	liver	5146002.126984127	4.245090701532365
Q9Y2I8	PXD004452-Sample-2	liver	5145558.771604938	4.2450532831472
O43427	PXD004452-Sample-2	liver	5144606.4625	4.244972899094833
O00193	PXD004452-Sample-2	liver	5142890.85	4.2448280473342725
Q14156	PXD004452-Sample-2	liver	5142588.222222222	4.244802490999351
O76024	PXD004452-Sample-2	liver	5140692.689189188	4.244642382653984
Q96FN4	PXD004452-Sample-2	liver	5140351.057971015	4.244613520107222
Q5ST30	PXD004452-Sample-2	liver	5137775.983695652	4.244395904472166
Q8TD30	PXD004452-Sample-2	liver	5136962.548076923	4.244327139588225
Q8N108	PXD004452-Sample-2	liver	5131797.380434782	4.243890240876036
Q8N5G2	PXD004452-Sample-2	liver	5128942.62745098	4.24364858121034
Q96GM8	PXD004452-Sample-2	liver	5123980.733333333	4.2432282282383165
Q9H7D0	PXD004452-Sample-2	liver	5122637.525089606	4.243114366685768
Q6NUQ1	PXD004452-Sample-2	liver	5118849.666666666	4.242793115278522
Q6PJ69	PXD004452-Sample-2	liver	5115766.5	4.242531453817296
P42898	PXD004452-Sample-2	liver	5110241.40625	4.24206215671072
Q687X5	PXD004452-Sample-2	liver	5107725.601449275	4.241848298090163
Q9Y3A3	PXD004452-Sample-2	liver	5101517.090909091	4.241320086099897
P63151	PXD004452-Sample-2	liver	5100133.000793651	4.241202241888837
P12931	PXD004452-Sample-2	liver	5097311.354166667	4.240961902143192
Q9H329	PXD004452-Sample-2	liver	5096341.216216216	4.240879237846576
Q86V21	PXD004452-Sample-2	liver	5096248.077777778	4.240871300803554
O95760	PXD004452-Sample-2	liver	5092951.5	4.240590280576777
P20020	PXD004452-Sample-2	liver	5090699.724509804	4.240398221036587
Q92997	PXD004452-Sample-2	liver	5084691.846153846	4.239885378124741
Q9H5V9	PXD004452-Sample-2	liver	5080982.2727272725	4.2395684198351
P53365	PXD004452-Sample-2	liver	5075999.046875	4.239142272026954
O75391	PXD004452-Sample-2	liver	5074251.136363637	4.238992697802922
O15357	PXD004452-Sample-2	liver	5069745.514705882	4.238606899814319
Q96EX1	PXD004452-Sample-2	liver	5060790.0	4.23783905656914
Q7Z6I8	PXD004452-Sample-2	liver	5056974.4	4.237511495254566
Q13769	PXD004452-Sample-2	liver	5051474.804761904	4.23703893135245
P08651	PXD004452-Sample-2	liver	5050233.75	4.236932220050174
O00408	PXD004452-Sample-2	liver	5040579.241496598	4.236101186703023
Q9Y3C8	PXD004452-Sample-2	liver	5038757.895833333	4.235944231861841
Q14566	PXD004452-Sample-2	liver	5037905.607638889	4.235870766262718
Q7L3T8	PXD004452-Sample-2	liver	5037571.520833333	4.235841965233381
Q9Y5J1	PXD004452-Sample-2	liver	5034864.553571428	4.235608531937968
P13984	PXD004452-Sample-2	liver	5033080.117647059	4.235454583796876
Q86TW2	PXD004452-Sample-2	liver	5030063.95402299	4.235194247017764
Q13868	PXD004452-Sample-2	liver	5028741.142857143	4.235080020807453
O15258	PXD004452-Sample-2	liver	5024699.666666667	4.234730848631266
O94906	PXD004452-Sample-2	liver	5023686.019345238	4.234643228300291
Q96T51	PXD004452-Sample-2	liver	5020707.8292682925	4.234385689304135
Q14331	PXD004452-Sample-2	liver	5017291.923076923	4.234090110642355
Q12980	PXD004452-Sample-2	liver	5014151.536666666	4.233818195132081
Q96SB8	PXD004452-Sample-2	liver	5010425.230555555	4.233495325789254
Q15052	PXD004452-Sample-2	liver	5006215.875	4.233130313210986
Q14671	PXD004452-Sample-2	liver	5005732.767094017	4.233088401070724
Q96PD7	PXD004452-Sample-2	liver	5002127.916666667	4.232775533662621
Q6ZNE5	PXD004452-Sample-2	liver	5000728.529411765	4.232654019139226
Q969Y2	PXD004452-Sample-2	liver	5000348.3	4.232620996388119
O15460	PXD004452-Sample-2	liver	4999122.005747126	4.232514476179829
Q9UNF1	PXD004452-Sample-2	liver	4997944.232142857	4.232412146042675
P41235	PXD004452-Sample-2	liver	4994351.013888889	4.2320998024041385
Q99614	PXD004452-Sample-2	liver	4987608.533333333	4.231513099456465
Q99489	PXD004452-Sample-2	liver	4986681.176470588	4.23143234263445
Q9NUL3	PXD004452-Sample-2	liver	4981953.131313131	4.231020377662591
O00339	PXD004452-Sample-2	liver	4978150.039583334	4.230688722095505
Q96BW1	PXD004452-Sample-2	liver	4974411.730769231	4.230362469015458
Q6IA86	PXD004452-Sample-2	liver	4972628.673809524	4.2302067700788255
Q7L591	PXD004452-Sample-2	liver	4966544.130434782	4.229675038918759
Q9HCM4	PXD004452-Sample-2	liver	4957627.9367816085	4.228894670598098
Q9UG63	PXD004452-Sample-2	liver	4957601.15625	4.228892324583298
Q86YT5	PXD004452-Sample-2	liver	4956216.705882353	4.228771027386313
P61599	PXD004452-Sample-2	liver	4947682.361111111	4.228022550501978
Q86U38	PXD004452-Sample-2	liver	4946614.655172414	4.227928819982568
Q05315	PXD004452-Sample-2	liver	4945097.142857143	4.22779556757017
Q9Y3E2	PXD004452-Sample-2	liver	4940189.4375	4.227364342938855
Q96BJ8	PXD004452-Sample-2	liver	4936555.757575758	4.22704478681381
Q96K37	PXD004452-Sample-2	liver	4929395.666666667	4.2264144191211335
Q15526	PXD004452-Sample-2	liver	4928795.3125	4.226361522904648
