#project_accession: PXD005736
#project_title: Proteomic Analysis of Human Cardiac Organoids
#project_description: The mammalian heart undergoes major transitions during postnatal life to acquire the physiological properties of an adult organ. Postnatal life imposes numerous adaptations including electrophysiological, structural and metabolic maturation of cardiomyocytes1, which occur coincident with loss of proliferative capacity and regenerative potential2,3. The discovery of key upstream drivers of cardiomyocyte maturation and cell cycle arrest remains one of the most important unanswered questions in cardiac biology. Discovery of these drivers would facilitate current attempts to promote cardiomyocyte maturation in vitro for drug discovery and to de-differentiate adult cardiomyocytes in vivo for regenerative medicine.   A recent study has suggested that the shift from a low oxygen environment in utero towards a high oxygen environment after birth acts as a key trigger for cardiomyocyte cell cycle exit4. Moreover, it was recently demonstrated that proliferative adult cardiomyocytes reside in a hypoxic niche5 and that exposure of adult mice to gradual hypoxemia is sufficient to drive cell cycle re-entry and regeneration following infarction6. However, it is currently unclear whether postnatal changes in oxygen tension or the associated shifts in cardiomyocyte metabolism are sufficient to promote maturation and cell cycle arrest as human pluripotent stem cell (hPSC)-derived cardiomyocytes fail to mature when cultured at 21% oxygen7,8.   There are considerable changes in metabolic substrate provision during early postnatal life. The mammalian heart relies on high concentrations of carbohydrates and the presence of insulin in utero but later switches to fatty acid dominated substrates present in milk and low insulin levels post-birth9. In order to adapt to these changes in substrates, cardiomyocytes upregulate the genes required for fatty acid oxidation after birth10. The importance of these metabolic adaptations for cardiomyocyte maturation has been difficult to study because genetic disruption of fatty acid oxidation components in vivo can have a broad range of negative health impacts11. Therefore, there is a need to develop alternative approaches for studying the impact of cardiomyocyte metabolism on the maturation process.   hPSCs are now widely used for the generation of defined human somatic cell types, including cardiomyocytes. These cardiomyocytes have now been used extensively for developmental studies, drug screening, disease modeling, and heart repair. However, lack of maturity and inappropriate responses to pharmacological agents have been identified as limitations in 2D or embryoid body based differentiation strategies12. To improve maturity of hPSC-derived cardiomyocytes, long-term culture can be used13, although long-term cultures may not be amenable to high-throughput screening applications and adult-like maturity is still not achieved14. In an effort to better simulate heart muscle structure and function, cardiac tissue engineering to form 3D engineered heart tissue has been used15-19. However, despite these recent advances in human cardiac tissue engineering, cardiac tissues derived from hPSC still lack many features of fully mature adult heart tissue20. Moreover, engineered heart tissue fabrication, culture, mechanical loading and pacing protocols, and analysis methods using organ baths are costly, labor intensive, and the multiple handling steps induce variability.  In order to facilitate higher-throughput experiments, platforms for engineered heart tissue production have been miniaturized, however, screening experiments using semi-automated force of contraction analyses have only been published in 24-well plate formats21. Therefore, we developed a novel 96-well device, the heart dynamometer (Heart-Dyno), for high-throughput functional screening of human cardiac organoids (hCOs) to facilitate screening on a larger scale. The Heart-Dyno is designed to facilitate automated formation of dense muscle bundles from minimal cells and reagents while also facilitating culture and automated force of contraction analysis without any tissue handling.    Using the Heart-Dyno, we define serum-free 3D culture conditions that promote structural, electrophysiological, metabolic and proliferative maturation of hPSC-derived cardiac organoids. Furthermore, we uncover a metabolic mechanism governing cardiomyocyte cell cycle arrest through repression of a β-catenin and YAP1 dependent signalling.
#quantms_version: 1.1
#factor_value: organism part
#INFO=<ID=protein, Number=inf, Type=String, Description="Protein Accession">
#INFO=<ID=sample_accession, Number=1, Type=String, Description="Sample Accession in the SDRF">
#INFO=<ID=condition, Number=1, Type=String, Description="Value of the factor value">
#INFO=<ID=ibaq, Number=1, Type=Float, Description="Intensity based absolute quantification">
#INFO=<ID=ribaq, Number=1, Type=Float, Description="relative iBAQ">
protein	sample_accession	condition	ibaq	ribaq
Q15910	PXD005736-Sample-1	heart	4189985.6666666665	4.050403185396653
Q9H3H1	PXD005736-Sample-1	heart	4182671.222222222	4.049644376404312
Q15048	PXD005736-Sample-1	heart	4176984.596153846	4.049053521767055
Q13191	PXD005736-Sample-1	heart	4175053.37	4.04885267955818
Q15847	PXD005736-Sample-1	heart	4171140.0	4.048445414821826
Q8N954	PXD005736-Sample-1	heart	4167593.866666666	4.048076038305864
Q8IVA1	PXD005736-Sample-1	heart	4164557.285714286	4.0477594885012005
Q5VYX0	PXD005736-Sample-1	heart	4164540.5	4.047757738025153
O00478	PXD005736-Sample-1	heart	4161072.0454545454	4.047395883387132
Q8NFH8	PXD005736-Sample-1	heart	4157917.353225807	4.047066500711651
P80108	PXD005736-Sample-1	heart	4157630.5405405406	4.0470365420924015
Q7Z6J6	PXD005736-Sample-1	heart	4150741.806451613	4.046316367366778
Q92540	PXD005736-Sample-1	heart	4148279.93902439	4.046058704354685
Q08397	PXD005736-Sample-1	heart	4145437.7916666665	4.0457610503947565
Q8N428	PXD005736-Sample-1	heart	4131131.982142857	4.044259718202211
Q86X27	PXD005736-Sample-1	heart	4131025.5303030303	4.044248527070461
Q7Z569	PXD005736-Sample-1	heart	4123369.518181818	4.04344290418676
Q8NC60	PXD005736-Sample-1	heart	4117592.1842105263	4.042833978974995
Q86VX2	PXD005736-Sample-1	heart	4115500.65	4.042613322703002
P10451	PXD005736-Sample-1	heart	4112260.8333333335	4.042271301467632
Q9BYX7	PXD005736-Sample-1	heart	4110517.4166666665	4.042087140779767
Q9ULK4	PXD005736-Sample-1	heart	4110355.857142857	4.042070070960696
Q6KCM7	PXD005736-Sample-1	heart	4094722.4285714286	4.040415115397472
Q9ULW3	PXD005736-Sample-1	heart	4086818.371875	4.039575985126153
Q15788	PXD005736-Sample-1	heart	4084420.618181818	4.039321107933339
Q9NUW8	PXD005736-Sample-1	heart	4083672.238095238	4.039241525747241
Q9NRW4	PXD005736-Sample-1	heart	4077896.25	4.038626820331303
Q2M2W7	PXD005736-Sample-1	heart	4076695.086956522	4.038498878055874
Q96C55	PXD005736-Sample-1	heart	4074801.111111111	4.038297063995404
O15550	PXD005736-Sample-1	heart	4071544.096491228	4.037949790827813
Q08999	PXD005736-Sample-1	heart	4070746.926229508	4.037864751704072
Q8N8R5	PXD005736-Sample-1	heart	4068570.772727273	4.037632523029564
Q6H8Q1	PXD005736-Sample-1	heart	4067763.560606061	4.037546349635808
O15217	PXD005736-Sample-1	heart	4062706.153846154	4.037006060031644
Q9Y240	PXD005736-Sample-1	heart	4055443.1875	4.036228969856204
O95239	PXD005736-Sample-1	heart	4051449.770491803	4.0358011070190205
Q5SW96	PXD005736-Sample-1	heart	4050956.346153846	4.035748211258331
Q5EBM0	PXD005736-Sample-1	heart	4046739.357142857	4.035295881289318
P23458	PXD005736-Sample-1	heart	4042207.556451613	4.034809257687943
Q8N5W9	PXD005736-Sample-1	heart	4041947.1666666665	4.03478128052752
Q9NYI0	PXD005736-Sample-1	heart	4031139.85	4.0336185132275855
P09871	PXD005736-Sample-1	heart	4029891.2083333335	4.033483970093805
Q6QNY0	PXD005736-Sample-1	heart	4026885.714285714	4.033159952300249
O60507	PXD005736-Sample-1	heart	4025156.111111111	4.032973376735329
Q6P1Q9	PXD005736-Sample-1	heart	4022128.976190476	4.032646640938161
Q15485	PXD005736-Sample-1	heart	4014156.4285714286	4.031784940687565
P32519	PXD005736-Sample-1	heart	4009054.25	4.031232581192912
P30154	PXD005736-Sample-1	heart	4002076.556666666	4.030476040187519
Q9Y6J9	PXD005736-Sample-1	heart	4001748.107142857	4.0304403962743045
Q04721	PXD005736-Sample-1	heart	4001731.0135135134	4.030438541163848
O96028	PXD005736-Sample-1	heart	3997035.557971015	4.029928659884494
Q9C0H6	PXD005736-Sample-1	heart	3989941.095238095	4.0291571321935855
Q9BV68	PXD005736-Sample-1	heart	3983629.214285714	4.028469556732602
Q6ZPD9	PXD005736-Sample-1	heart	3981150.576923077	4.028199252068268
Q7Z5J4	PXD005736-Sample-1	heart	3980237.0125	4.02809958200822
Q05655	PXD005736-Sample-1	heart	3980156.039473684	4.028090746731298
Q86WW8	PXD005736-Sample-1	heart	3976363.0	4.027676672126642
Q9BXI9	PXD005736-Sample-1	heart	3973078.692307693	4.027317815028495
P14373	PXD005736-Sample-1	heart	3968390.065217391	4.0268050018016766
Q9BQK8	PXD005736-Sample-1	heart	3963253.6842105263	4.026242520099137
Q9NUS5	PXD005736-Sample-1	heart	3963021.464285714	4.026217072627261
P42338	PXD005736-Sample-1	heart	3946713.127272728	4.02442620828713
Q86UU0	PXD005736-Sample-1	heart	3940712.2702702703	4.023765374249571
Q8IU60	PXD005736-Sample-1	heart	3936017.380952381	4.023247655639018
O75110	PXD005736-Sample-1	heart	3934699.230769231	4.023102188489213
Q8IWC1	PXD005736-Sample-1	heart	3929279.215909091	4.022503539107283
Q96G28	PXD005736-Sample-1	heart	3927404.866666666	4.022296322031979
Q9NP73	PXD005736-Sample-1	heart	3926693.863636364	4.02221769182777
Q3MII6	PXD005736-Sample-1	heart	3923267.8181818174	4.021838603931436
Q6UX07	PXD005736-Sample-1	heart	3922369.1666666665	4.021739114394348
P36269	PXD005736-Sample-1	heart	3920983.7391304346	4.021585689310064
Q70HW3	PXD005736-Sample-1	heart	3919394.090909091	4.021409581608338
Q8N5I2	PXD005736-Sample-1	heart	3916701.9583333335	4.021111173227212
Q9ULM3	PXD005736-Sample-1	heart	3915850.778767124	4.021016781883144
Q9UMX1	PXD005736-Sample-1	heart	3915782.263157895	4.021009182969647
O94868	PXD005736-Sample-1	heart	3911072.1578947366	4.020486476691527
Q7RTS9	PXD005736-Sample-1	heart	3908442.4	4.020194364086064
O00258	PXD005736-Sample-1	heart	3907365.454545455	4.020074680624063
Q4G0I0	PXD005736-Sample-1	heart	3906099.0	4.019933894362428
O75925	PXD005736-Sample-1	heart	3905525.535714286	4.019870129808931
Q9H0H0	PXD005736-Sample-1	heart	3899226.8229166665	4.019169147463999
Q96T58	PXD005736-Sample-1	heart	3897233.932926829	4.018947123350346
Q6IA69	PXD005736-Sample-1	heart	3895761.6666666665	4.018783028013163
O94929	PXD005736-Sample-1	heart	3893276.9404761903	4.018505945573444
A8MSI8	PXD005736-Sample-1	heart	3893021.4	4.018477439134594
Q96CN9	PXD005736-Sample-1	heart	3892694.3720930233	4.018440955291703
Q3KR37	PXD005736-Sample-1	heart	3890054.425	4.018146325584673
O75051	PXD005736-Sample-1	heart	3889649.5977011495	4.018101127396757
Q9UM47	PXD005736-Sample-1	heart	3886464.048192771	4.017745302697246
Q7Z7A3	PXD005736-Sample-1	heart	3882646.75	4.017318527557239
P54274	PXD005736-Sample-1	heart	3882074.1818181816	4.017254478068659
P49448	PXD005736-Sample-1	heart	3875033.870967742	4.016466151034419
Q2TBA0	PXD005736-Sample-1	heart	3874295.8333333335	4.016383427576969
Q9NWM3	PXD005736-Sample-1	heart	3865486.15	4.015394769622646
O75864	PXD005736-Sample-1	heart	3863803.035714286	4.015205627454281
Q6P6B1	PXD005736-Sample-1	heart	3858606.434782609	4.014621132301944
P13671	PXD005736-Sample-1	heart	3853255.217391304	4.014018423212408
Q86TG7	PXD005736-Sample-1	heart	3846561.84	4.013263366935905
O75446	PXD005736-Sample-1	heart	3845154.388888889	4.013104430168157
Q3SY69	PXD005736-Sample-1	heart	3844977.018181818	4.013084396409235
Q9UHQ1	PXD005736-Sample-1	heart	3842410.9615384615	4.012794460663884
O75356	PXD005736-Sample-1	heart	3841775.65	4.012722647650999
P52799	PXD005736-Sample-1	heart	3841397.5	4.012679897486383
O75077	PXD005736-Sample-1	heart	3840655.694444445	4.012596023539596
Q96EZ8	PXD005736-Sample-1	heart	3838593.5038461536	4.0123627720860044
Q04656	PXD005736-Sample-1	heart	3834989.555555556	4.011954833588789
Q14643	PXD005736-Sample-1	heart	3830227.095588235	4.011415172299524
Q9H6S3	PXD005736-Sample-1	heart	3827422.685714286	4.0110970747572
Q9BWG6	PXD005736-Sample-1	heart	3822357.3333333335	4.010521932752077
Q8N4P3	PXD005736-Sample-1	heart	3814997.5	4.009684905780418
Q6P1R4	PXD005736-Sample-1	heart	3810056.3333333335	4.009122045041392
Q96SZ6	PXD005736-Sample-1	heart	3806075.516129032	4.008668048934994
P49759	PXD005736-Sample-1	heart	3805074.5	4.0085538123787
Q9NZL6	PXD005736-Sample-1	heart	3803376.073529412	4.008359918168776
Q6PII3	PXD005736-Sample-1	heart	3796903.1578947366	4.007620168447471
P21246	PXD005736-Sample-1	heart	3795244.75	4.007430436261633
Q8TCY9	PXD005736-Sample-1	heart	3794716.9895833335	4.007370039794574
P17098	PXD005736-Sample-1	heart	3794237.081081081	4.007315112168794
Q96BN2	PXD005736-Sample-1	heart	3793366.964285714	4.007215505778626
P02771	PXD005736-Sample-1	heart	3791938.1818181816	4.007051896711653
Q9GZN1	PXD005736-Sample-1	heart	3788881.6666666665	4.0067016898045855
Q6IQ26	PXD005736-Sample-1	heart	3784857.016129032	4.0062401255077935
Q9Y5J9	PXD005736-Sample-1	heart	3784017.857142857	4.006143825298124
P13727	PXD005736-Sample-1	heart	3779710.357142857	4.00564916879275
Q9BW61	PXD005736-Sample-1	heart	3776977.4285714286	4.0053350375534
P15169	PXD005736-Sample-1	heart	3775241.6666666665	4.005135405678079
Q9BZ95	PXD005736-Sample-1	heart	3772572.681159421	4.004828263590854
Q8TBE9	PXD005736-Sample-1	heart	3772147.076923077	4.004779265728125
Q5SNV9	PXD005736-Sample-1	heart	3767342.013888889	4.00422569701323
Q9UKB1	PXD005736-Sample-1	heart	3763499.875	4.003782554031996
Q16623	PXD005736-Sample-1	heart	3763075.230769231	4.003733548835395
Q9H246	PXD005736-Sample-1	heart	3759448.0	4.0033147302072765
Q9BV23	PXD005736-Sample-1	heart	3758166.388888889	4.003166652210694
Q9BRS2	PXD005736-Sample-1	heart	3755893.269230769	4.002903890561397
Q9BRK0	PXD005736-Sample-1	heart	3745520.933333333	4.001702876727501
Q9BTT6	PXD005736-Sample-1	heart	3742254.615384616	4.0013239807678085
Q96QB1	PXD005736-Sample-1	heart	3740087.967532468	4.001072465090122
Q86US8	PXD005736-Sample-1	heart	3736304.196	4.000632875726244
Q9NX02	PXD005736-Sample-1	heart	3732365.5	4.000174814473867
Q15678	PXD005736-Sample-1	heart	3731857.725490196	4.000115726297821
Q8N8A6	PXD005736-Sample-1	heart	3731650.909090909	4.000091657397952
Q9NPC4	PXD005736-Sample-1	heart	3729555.947368421	3.999847774509489
Q86V97	PXD005736-Sample-1	heart	3728856.470588235	3.99976631510775
Q8TAA9	PXD005736-Sample-1	heart	3722962.517857143	3.9990793119249135
Q9BV73	PXD005736-Sample-1	heart	3722443.08115942	3.9990187138852553
Q8NEL9	PXD005736-Sample-1	heart	3718692.107142857	3.9985808700848366
Q9H9S3	PXD005736-Sample-1	heart	3716905.9375	3.998372218775312
Q96KC2	PXD005736-Sample-1	heart	3713592.0	3.997984835620872
P49418	PXD005736-Sample-1	heart	3712752.777777778	3.997886679773639
Q6IQ49	PXD005736-Sample-1	heart	3704412.125	3.996909945117969
Q8WYQ5	PXD005736-Sample-1	heart	3702478.676470589	3.9966832140728
Q6P589	PXD005736-Sample-1	heart	3702090.125	3.99663763525132
Q86YT6	PXD005736-Sample-1	heart	3700879.279807693	3.9964955670185898
Q9H9L3	PXD005736-Sample-1	heart	3697451.1904761903	3.99609309773375
CONTAMINANT_P08729	PXD005736-Sample-1	heart	3692298.620689655	3.9954874661370825
Q0VG06	PXD005736-Sample-1	heart	3689603.90625	3.9951703934964833
Q7Z4L5	PXD005736-Sample-1	heart	3683170.2230769233	3.994412438957096
P78364	PXD005736-Sample-1	heart	3672452.4285714286	3.9931468269140433
O00142	PXD005736-Sample-1	heart	3671300.0625	3.993010529774217
Q9Y4E1	PXD005736-Sample-1	heart	3668413.066666667	3.9926688797935457
Q96BY9	PXD005736-Sample-1	heart	3667932.8	3.99261201847123
A6NNL5	PXD005736-Sample-1	heart	3665981.6	3.992380928941992
Q9ULL5	PXD005736-Sample-1	heart	3664261.915254237	3.992177156827779
Q96GJ1	PXD005736-Sample-1	heart	3663448.365384616	3.992080722823963
Q8WTR2	PXD005736-Sample-1	heart	3662763.857142857	3.9919995681579374
Q9BQI0	PXD005736-Sample-1	heart	3648404.5	3.9902936308070975
O15381	PXD005736-Sample-1	heart	3647683.844444445	3.990207837785584
O14730	PXD005736-Sample-1	heart	3640588.653846154	3.9893622593308695
Q9BWN1	PXD005736-Sample-1	heart	3632756.782608696	3.9884269703897033
Q5T4B2	PXD005736-Sample-1	heart	3632616.875	3.988410244174286
P78524	PXD005736-Sample-1	heart	3627225.8113207542	3.98776524131706
P00749	PXD005736-Sample-1	heart	3620399.36	3.986947127536003
Q9UBS9	PXD005736-Sample-1	heart	3620028.75	3.986902667767704
Q9UI95	PXD005736-Sample-1	heart	3617612.0	3.9866126336904673
O75140	PXD005736-Sample-1	heart	3616270.25	3.986451526664492
P49641	PXD005736-Sample-1	heart	3614374.740384616	3.986223826539176
Q9ULD9	PXD005736-Sample-1	heart	3605003.2647058815	3.985096310440765
Q9H6K1	PXD005736-Sample-1	heart	3604935.0	3.985088086518733
O43822	PXD005736-Sample-1	heart	3600015.3125	3.984494996109132
Q07890	PXD005736-Sample-1	heart	3594702.8493150687	3.983853643991109
Q8N5I4	PXD005736-Sample-1	heart	3592113.4444444445	3.9835406919830376
O14896	PXD005736-Sample-1	heart	3590283.547619048	3.983319397027664
O43657	PXD005736-Sample-1	heart	3583945.958333333	3.9825521004785287
P32320	PXD005736-Sample-1	heart	3583235.6	3.982466012327185
Q9HBE1	PXD005736-Sample-1	heart	3583141.188235294	3.982454569303841
Q92968	PXD005736-Sample-1	heart	3578895.8571428573	3.9819397090562463
P48380	PXD005736-Sample-1	heart	3576341.730769231	3.98162965840492
Q9HAS3	PXD005736-Sample-1	heart	3575786.136363636	3.9815621843358056
Q719H9	PXD005736-Sample-1	heart	3575360.3571428573	3.981510468553873
Q9UHI8	PXD005736-Sample-1	heart	3572574.4	3.9811719299643817
Q9P2C4	PXD005736-Sample-1	heart	3562926.076923077	3.979997459851408
Q8IWV8	PXD005736-Sample-1	heart	3557617.6325301207	3.979349917015206
P23610	PXD005736-Sample-1	heart	3557581.727272727	3.979345533875853
P49336	PXD005736-Sample-1	heart	3556431.25	3.979205065778016
Q96S94	PXD005736-Sample-1	heart	3555978.8571428573	3.9791498181984144
Q8N5X7	PXD005736-Sample-1	heart	3555301.15	3.979067041406308
O14757	PXD005736-Sample-1	heart	3554469.0	3.9789653790045314
A6NKD9	PXD005736-Sample-1	heart	3553493.2647058824	3.9788461447033594
Q659C4	PXD005736-Sample-1	heart	3548245.511627907	3.9782043101637488
Q8NBF6	PXD005736-Sample-1	heart	3548237.1666666665	3.978203288764618
Q9BR09	PXD005736-Sample-1	heart	3542786.25	3.977535598543663
Q7Z589	PXD005736-Sample-1	heart	3538201.4112903224	3.976973199475756
O14867	PXD005736-Sample-1	heart	3533707.55	3.976421252488258
O95466	PXD005736-Sample-1	heart	3532420.6666666665	3.976263065056736
Q86VX9	PXD005736-Sample-1	heart	3522790.283783784	3.9750774379304503
Q6IEG0	PXD005736-Sample-1	heart	3521459.588235294	3.9749133569420767
P05186	PXD005736-Sample-1	heart	3515506.25925926	3.974178523607336
Q5VYS8	PXD005736-Sample-1	heart	3515237.475	3.97414531758388
Q6ZW31	PXD005736-Sample-1	heart	3511641.567567568	3.973700829246397
Q86W74	PXD005736-Sample-1	heart	3510420.3571428573	3.973549772488503
O76074	PXD005736-Sample-1	heart	3510229.002040816	3.973526098192673
P28715	PXD005736-Sample-1	heart	3505903.56372549	3.972990613946177
O75496	PXD005736-Sample-1	heart	3505125.714285714	3.9728942470056223
Q96F24	PXD005736-Sample-1	heart	3501537.333333333	3.972449409235561
P07101	PXD005736-Sample-1	heart	3500321.870967742	3.972298629681664
Q9BRX9	PXD005736-Sample-1	heart	3498851.933333333	3.972116212204801
P24386	PXD005736-Sample-1	heart	3498438.484375	3.9720648898812607
Q8ND90	PXD005736-Sample-1	heart	3491040.583333333	3.9711455456014617
Q562E7	PXD005736-Sample-1	heart	3490510.376470588	3.97107958148646
A0A0J9YX35	PXD005736-Sample-1	heart	3490458.583333333	3.971073137259637
Q5VTB9	PXD005736-Sample-1	heart	3489315.652173913	3.970930906670676
O94885	PXD005736-Sample-1	heart	3485690.596551724	3.970479482904469
Q86X02	PXD005736-Sample-1	heart	3481281.54	3.9699297952786505
O75143	PXD005736-Sample-1	heart	3480001.022727273	3.9697700196663854
P17342	PXD005736-Sample-1	heart	3479202.1428571427	3.9696703102276567
Q5XUX1	PXD005736-Sample-1	heart	3478820.25	3.969622637497867
Q8IV63	PXD005736-Sample-1	heart	3478245.208333333	3.969550843600063
Q9H0V1	PXD005736-Sample-1	heart	3469574.814814815	3.9684669047521393
O75582	PXD005736-Sample-1	heart	3467503.738095238	3.9682075860170913
Q9BRY0	PXD005736-Sample-1	heart	3463284.4285714286	3.967678808329493
A1XBS5	PXD005736-Sample-1	heart	3459906.321428572	3.967254988313309
Q9NW75	PXD005736-Sample-1	heart	3455253.9677419355	3.966670622440554
Q8WYA0	PXD005736-Sample-1	heart	3455135.8625	3.966655777415564
P11308	PXD005736-Sample-1	heart	3454635.086956522	3.9665928277006817
O43157	PXD005736-Sample-1	heart	3451582.410144928	3.96620889516997
Q9Y664	PXD005736-Sample-1	heart	3448353.035714286	3.965802369744149
O60706	PXD005736-Sample-1	heart	3448119.0615384616	3.9657729014327936
Q9Y2X0	PXD005736-Sample-1	heart	3444483.9743589745	3.965314816601437
Q56P03	PXD005736-Sample-1	heart	3435875.0	3.964228003537161
Q9P0U3	PXD005736-Sample-1	heart	3434167.75	3.964012153564614
Q8NBA8	PXD005736-Sample-1	heart	3433570.5555555555	3.963936624113444
O94967	PXD005736-Sample-1	heart	3427659.2125	3.963188284707342
Q9UBP9	PXD005736-Sample-1	heart	3425293.4210526315	3.9628884284945
O96017	PXD005736-Sample-1	heart	3422842.76	3.962577596878578
Q14644	PXD005736-Sample-1	heart	3422404.6166666667	3.962522001157419
Q86UW9	PXD005736-Sample-1	heart	3418981.075	3.962087344950177
Q3KQZ1	PXD005736-Sample-1	heart	3417046.25	3.961841505136076
Q96GA3	PXD005736-Sample-1	heart	3403259.6315789474	3.960085730376575
A0A0A0MS15	PXD005736-Sample-1	heart	3397616.1428571427	3.959364959506933
Q9P2Y5	PXD005736-Sample-1	heart	3393168.013157895	3.958796012411848
O75071	PXD005736-Sample-1	heart	3388271.7203703704	3.958168879120845
Q8ND82	PXD005736-Sample-1	heart	3386322.6923076925	3.957918988985883
Q8IVN8	PXD005736-Sample-1	heart	3377738.1923076925	3.956816632562672
P49761	PXD005736-Sample-1	heart	3375593.544117647	3.956540795704001
P15954	PXD005736-Sample-1	heart	3375205.0	3.9564908038207136
Q9HCE3	PXD005736-Sample-1	heart	3371975.6138888886	3.9560750732347554
Q8WXF0	PXD005736-Sample-1	heart	3366896.25	3.955420382013189
Q96H22	PXD005736-Sample-1	heart	3360572.3529411764	3.9546038982604426
L0R819	PXD005736-Sample-1	heart	3358359.0	3.954317767340767
O15131	PXD005736-Sample-1	heart	3357555.217391304	3.954213811768384
P52657	PXD005736-Sample-1	heart	3356971.4285714286	3.954138293038002
Q9H0R1	PXD005736-Sample-1	heart	3355319.7352941176	3.9539245593744585
Q96NE9	PXD005736-Sample-1	heart	3355299.696969697	3.953921965714124
Q8IUH5	PXD005736-Sample-1	heart	3352946.002083333	3.95361720742439
Q8IY26	PXD005736-Sample-1	heart	3350601.0	3.953313361861416
Q96BI1	PXD005736-Sample-1	heart	3344915.0125	3.952575735789151
P30511	PXD005736-Sample-1	heart	3333848.388888889	3.951136493918348
Q9NSB8	PXD005736-Sample-1	heart	3327295.6666666665	3.950282042491746
Q8TAG9	PXD005736-Sample-1	heart	3326119.409090909	3.950128484604871
Q8NFU3	PXD005736-Sample-1	heart	3323178.0	3.9497442521839297
Q96JM2	PXD005736-Sample-1	heart	3322901.5707964604	3.9497081251178825
Q96B96	PXD005736-Sample-1	heart	3321830.0	3.9495680510507976
Q9BSK0	PXD005736-Sample-1	heart	3318858.888888889	3.949179435571782
Q9HAZ1	PXD005736-Sample-1	heart	3314462.8260869565	3.9486038005646105
Q8WVF1	PXD005736-Sample-1	heart	3308904.958333333	3.9478749411862246
O94913	PXD005736-Sample-1	heart	3308386.6975308643	3.9478069140177503
Q8IVI9	PXD005736-Sample-1	heart	3306756.1428571427	3.947592817080264
Q9BX97	PXD005736-Sample-1	heart	3304817.9545454546	3.947338189513403
Q9GZR2	PXD005736-Sample-1	heart	3294191.6	3.945939503515862
Q8IUX4	PXD005736-Sample-1	heart	3291906.9444444445	3.9456381981728175
Q8N448	PXD005736-Sample-1	heart	3291481.32	3.945582042788869
Q96A32	PXD005736-Sample-1	heart	3290272.772727273	3.945422551744332
Q96CD0	PXD005736-Sample-1	heart	3285450.4210526315	3.94478556596016
Q13029	PXD005736-Sample-1	heart	3284343.1621621624	3.944639175841618
Q99963	PXD005736-Sample-1	heart	3281253.45	3.944230425465677
Q7L7V1	PXD005736-Sample-1	heart	3280714.1631578947	3.9441590416021697
O95980	PXD005736-Sample-1	heart	3277677.4534883723	3.943756861792255
P46013	PXD005736-Sample-1	heart	3277308.072222222	3.943707915766319
Q9UHW5	PXD005736-Sample-1	heart	3272327.0	3.943047343818942
P82094	PXD005736-Sample-1	heart	3271012.553968254	3.942872859013036
Q13112	PXD005736-Sample-1	heart	3268891.08	3.942591098142602
Q9Y6R1	PXD005736-Sample-1	heart	3268378.1	3.942522939901707
P15408	PXD005736-Sample-1	heart	3265055.5	3.942081215975724
O00481	PXD005736-Sample-1	heart	3264206.8	3.9419683132581023
P51808	PXD005736-Sample-1	heart	3263167.5	3.941830014996623
Q96IG2	PXD005736-Sample-1	heart	3263088.0	3.9418194342244446
Q5W0B1	PXD005736-Sample-1	heart	3261993.736842105	3.941673770928613
P61966	PXD005736-Sample-1	heart	3260105.5	3.9414223025488218
Q5H8C1	PXD005736-Sample-1	heart	3258012.2574257427	3.941143361982121
Q8WV24	PXD005736-Sample-1	heart	3257024.9411764704	3.941011732341595
Q14849	PXD005736-Sample-1	heart	3256550.571428572	3.9409484748683807
Q7Z736	PXD005736-Sample-1	heart	3252574.745945946	3.940417933759197
Q5T1C6	PXD005736-Sample-1	heart	3251516.153846154	3.940276564052448
Q7LG56	PXD005736-Sample-1	heart	3245186.3157894737	3.939430284075159
Q9UKL6	PXD005736-Sample-1	heart	3244190.833333333	3.939297040920696
Q9HD89	PXD005736-Sample-1	heart	3241185.714285714	3.9388945641474
Q6ZVK8	PXD005736-Sample-1	heart	3240974.09375	3.938866207663242
P50226	PXD005736-Sample-1	heart	3240800.833333333	3.938842989935457
Q7Z6L1	PXD005736-Sample-1	heart	3238457.8139534886	3.9385288921389634
Q15751	PXD005736-Sample-1	heart	3236348.098039216	3.938245875775282
Q14686	PXD005736-Sample-1	heart	3234940.955102041	3.938057006318988
O96006	PXD005736-Sample-1	heart	3232881.0	3.937780366927784
Q9HC98	PXD005736-Sample-1	heart	3230983.970588235	3.9375254515070752
P53816	PXD005736-Sample-1	heart	3230545.5	3.937466510243059
Q9NRA0	PXD005736-Sample-1	heart	3230404.5	3.937447554664712
Q08AE8	PXD005736-Sample-1	heart	3227992.2297297297	3.937123128724407
Q9HCK4	PXD005736-Sample-1	heart	3227939.9833333334	3.937116099430757
Q5JU69	PXD005736-Sample-1	heart	3220492.5	3.9361129401785897
Q9BSE4	PXD005736-Sample-1	heart	3219977.888888889	3.936043537556463
Q7Z6K3	PXD005736-Sample-1	heart	3218876.458333333	3.935894956709205
Q9BYF1	PXD005736-Sample-1	heart	3218016.209677419	3.93577887546758
Q9Y2R4	PXD005736-Sample-1	heart	3217919.25	3.9357657898631215
Q96EU6	PXD005736-Sample-1	heart	3206859.1764705884	3.934270537162012
Q8N7R7	PXD005736-Sample-1	heart	3204915.294117647	3.9340072036935343
Q68CP4	PXD005736-Sample-1	heart	3202061.6666666665	3.933620339578085
Q8NB49	PXD005736-Sample-1	heart	3197422.3191489363	3.932990650251876
